timestamp,Chan_0_1,Chan_0_2,Chan_1_2,Latitude,Longitude,Altitude (m),index,Temperature,Relative Pressure,Humidity,Absolute Pressure (inHg),Temperature_SM,RelativePressure_SM,Humidity_SM
2023-03-18 20:13:00,27.0,19.0,33.0,33.771351,-84.371727,303.4296377,332.4,48.6,30.14,38.2,28.986,46.86,28.986,46.8
2023-03-18 20:14:00,17.0,18.0,25.0,33.773201,-84.371109,293.3541831,332.2,48.6,30.14,38.6,28.988,46.879999999999995,28.988,46.4
2023-03-18 20:15:00,21.0,20.0,36.0,33.773194,-84.371112,293.3414755,332.0,48.6,30.14,39.0,28.99,46.9,28.99,46.0
2023-03-18 20:16:00,20.0,11.0,16.0,33.775525,-84.370723,283.1191881,331.8,48.56,30.138,38.8,28.99,46.9,28.99,46.2
2023-03-18 20:17:00,21.0,19.0,26.0,33.780856,-84.368917,269.0282427,331.6,48.52,30.136,38.6,28.99,46.9,28.99,46.4
2023-03-18 20:18:00,14.0,14.0,23.0,33.781173,-84.368841,269.7170384,331.4,48.48,30.134,38.4,28.99,46.9,28.99,46.6
2023-03-18 20:19:00,16.0,16.0,23.0,33.785152,-84.367559,274.8124917,331.2,48.44,30.131999999999998,38.2,28.99,46.9,28.99,46.8
2023-03-18 20:20:00,20.0,21.0,30.0,33.788002,-84.36718,275.2489207,331.0,48.4,30.13,38.0,28.99,46.9,28.99,47.0
2023-03-18 20:21:00,13.0,13.0,21.0,33.793533,-84.367141,261.0684403,330.8,48.4,30.131999999999998,37.8,28.99,46.879999999999995,28.99,48.6
2023-03-18 20:22:00,13.0,12.0,22.0,33.797532,-84.36855,265.2626051,330.6,48.4,30.134,37.6,28.99,46.86,28.99,50.2
2023-03-18 20:23:00,19.0,15.0,34.0,33.804247,-84.367315,279.6031372,330.4,48.4,30.136,37.4,28.99,46.839999999999996,28.99,51.8
2023-03-18 20:24:00,14.0,17.0,24.0,33.811005,-84.366589,260.039457,330.2,48.4,30.138,37.2,28.99,46.82,28.99,53.4
2023-03-18 20:25:00,8.0,9.0,21.0,33.815859,-84.366524,250.9155127,330.0,48.4,30.14,37.0,28.99,46.8,28.99,55.0
2023-03-18 20:26:00,18.0,17.0,27.0,33.822931,-84.367265,270.0554098,329.8,48.36,30.138,37.4,28.99,46.72,28.99,54.4
2023-03-18 20:27:00,13.0,13.0,24.0,33.826628,-84.367029,271.5388513,329.6,48.32,30.136,37.8,28.99,46.64,28.99,53.8
2023-03-18 20:28:00,17.0,20.0,33.0,33.833217,-84.367977,284.6822611,329.4,48.28,30.134,38.2,28.99,46.559999999999995,28.99,53.2
2023-03-18 20:29:00,11.0,12.0,22.0,33.840554,-84.369715,297.3889942,329.2,48.24,30.131999999999998,38.6,28.99,46.48,28.99,52.6
2023-03-18 20:30:00,10.0,10.0,16.0,33.846039,-84.368368,305.4693464,329.0,48.2,30.13,39.0,28.99,46.4,28.99,52.0
2023-03-18 20:31:00,16.0,11.0,22.0,33.848425,-84.366454,303.8102091,328.8,48.2,30.131999999999998,38.8,28.991999999999997,46.48,28.991999999999997,51.6
2023-03-18 20:32:00,16.0,15.0,26.0,33.849629,-84.362695,302.361771,328.6,48.2,30.134,38.6,28.994,46.559999999999995,28.994,51.2
2023-03-18 20:33:00,16.0,14.0,18.0,33.849675,-84.362643,302.3820143,328.4,48.2,30.136,38.4,28.996,46.64,28.996,50.8
2023-03-18 20:34:00,13.0,12.0,16.0,33.851133,-84.361265,307.584022,328.2,48.2,30.138,38.2,28.998,46.72,28.998,50.4
2023-03-18 20:35:00,9.0,6.0,15.0,33.852802,-84.36018,310.0681182,328.0,48.2,30.14,38.0,29.0,46.8,29.0,50.0
2023-03-18 20:36:00,16.0,17.0,26.0,33.855185,-84.352679,304.1892173,327.8,48.160000000000004,30.142,38.4,29.0,46.72,29.0,49.8
2023-03-18 20:37:00,20.0,18.0,25.0,33.857831,-84.342069,297.956458,327.6,48.120000000000005,30.144,38.8,29.0,46.64,29.0,49.6
2023-03-18 20:38:00,9.0,8.0,17.0,33.860333,-84.335076,283.4569376,327.4,48.08,30.146,39.2,29.0,46.559999999999995,29.0,49.4
2023-03-18 20:39:00,14.0,13.0,23.0,33.86032,-84.334929,282.5137061,327.2,48.04,30.148,39.6,29.0,46.48,29.0,49.2
2023-03-18 20:40:00,13.0,12.0,23.0,33.86149,-84.327278,280.8408834,327.0,48.0,30.15,40.0,29.0,46.4,29.0,49.0
2023-03-18 20:41:00,10.0,11.0,24.0,33.861523,-84.327127,279.9518977,326.8,48.0,30.15,39.8,29.0,46.5,29.0,48.8
2023-03-18 20:42:00,16.0,14.0,26.0,33.863911,-84.317364,271.8778095,326.6,48.0,30.15,39.6,29.0,46.6,29.0,48.6
2023-03-18 20:43:00,9.0,6.0,16.0,33.865428,-84.308834,295.34355,326.4,48.0,30.15,39.4,29.0,46.699999999999996,29.0,48.4
2023-03-18 20:44:00,13.0,13.0,32.0,33.865354,-84.301138,288.5817364,326.2,48.0,30.15,39.2,29.0,46.8,29.0,48.2
2023-03-18 20:45:00,13.0,13.0,19.0,33.865354,-84.301138,288.5817364,326.0,48.0,30.15,39.0,29.0,46.9,29.0,48.0
2023-03-18 20:46:00,14.0,8.0,16.0,33.863187,-84.294248,272.8224047,325.8,47.94,30.15,39.0,29.0,46.879999999999995,29.0,48.4
2023-03-18 20:47:00,17.0,13.0,16.0,33.862469,-84.292511,282.2735147,325.6,47.88,30.15,39.0,29.0,46.86,29.0,48.8
2023-03-18 20:48:00,12.0,6.0,19.0,33.86515,-84.289972,290.0912296,325.4,47.82,30.15,39.0,29.0,46.839999999999996,29.0,49.2
2023-03-18 20:49:00,16.0,18.0,27.0,33.8629,-84.287399,271.5637042,325.2,47.760000000000005,30.15,39.0,29.0,46.82,29.0,49.6
2023-03-18 20:50:00,12.0,7.0,18.0,33.855736,-84.281889,286.0221859,325.0,47.7,30.15,39.0,29.0,46.8,29.0,50.0
2023-03-18 20:51:00,17.0,19.0,27.0,33.855741,-84.277958,292.20592,324.8,47.660000000000004,30.151999999999997,39.2,29.0,46.68,29.0,51.2
2023-03-18 20:52:00,17.0,14.0,27.0,33.855032,-84.268323,307.8021403,324.6,47.620000000000005,30.154,39.4,29.0,46.56,29.0,52.4
2023-03-18 20:53:00,16.0,11.0,19.0,33.854666,-84.26046,308.5084734,324.4,47.58,30.156,39.6,29.0,46.44,29.0,53.6
2023-03-18 20:54:00,13.0,13.0,23.0,33.858222,-84.254412,294.5281689,324.2,47.54,30.158,39.8,29.0,46.32,29.0,54.8
2023-03-18 20:55:00,14.0,12.0,29.0,33.858349,-84.254285,293.5108989,324.0,47.5,30.16,40.0,29.0,46.2,29.0,56.0
2023-03-18 20:56:00,16.0,7.0,20.0,33.86108,-84.247301,295.3455237,323.8,47.46,30.16,40.2,29.002,46.14,29.002,55.2
2023-03-18 20:57:00,13.0,12.0,22.0,33.857491,-84.23901,324.9880892,323.6,47.42,30.16,40.4,29.004,46.08,29.004,54.4
2023-03-18 20:58:00,8.0,8.0,12.0,33.853725,-84.229803,331.2326878,323.4,47.379999999999995,30.16,40.6,29.006,46.02,29.006,53.6
2023-03-18 20:59:00,11.0,12.0,21.0,33.853725,-84.229803,331.2326878,323.2,47.339999999999996,30.16,40.8,29.008000000000003,45.96,29.008000000000003,52.8
2023-03-18 21:00:00,12.0,6.0,19.0,33.853627,-84.229561,331.1568951,323.0,47.3,30.16,41.0,29.01,45.9,29.01,52.0
2023-03-18 21:01:00,12.0,10.0,19.0,33.852635,-84.228613,331.972028,322.8,47.22,30.162,41.0,29.01,45.78,29.01,52.2
2023-03-18 21:02:00,19.0,12.0,29.0,33.85472,-84.218441,340.1868502,322.6,47.14,30.164,41.0,29.01,45.66,29.01,52.4
2023-03-18 21:03:00,14.0,16.0,20.0,33.856553,-84.20892,335.8702586,322.4,47.059999999999995,30.166,41.0,29.01,45.54,29.01,52.6
2023-03-18 21:04:00,9.0,9.0,14.0,33.852412,-84.21015,335.6533029,322.2,46.98,30.168000000000003,41.0,29.01,45.419999999999995,29.01,52.8
2023-03-18 21:05:00,11.0,11.0,18.0,33.851374,-84.207809,331.8861558,322.0,46.9,30.17,41.0,29.01,45.3,29.01,53.0
2023-03-18 21:06:00,12.0,8.0,14.0,33.85095,-84.207371,331.6556189,321.8,46.9,30.17,41.0,29.012,45.239999999999995,29.012,53.4
2023-03-18 21:07:00,7.0,5.0,21.0,33.85095,-84.207371,331.6556189,321.6,46.9,30.17,41.0,29.014,45.18,29.014,53.8
2023-03-18 21:08:00,11.0,6.0,20.0,33.848995,-84.201044,329.4170114,321.4,46.9,30.17,41.0,29.016000000000002,45.12,29.016000000000002,54.2
2023-03-18 21:09:00,14.0,16.0,25.0,33.841935,-84.200956,325.8264043,321.2,46.9,30.17,41.0,29.018,45.06,29.018,54.6
2023-03-18 21:10:00,7.0,10.0,17.0,33.838687,-84.20098,325.2546276,321.0,46.9,30.17,41.0,29.02,45.0,29.02,55.0
2023-03-18 21:11:00,11.0,13.0,24.0,33.838687,-84.20098,325.2546276,320.8,46.879999999999995,30.17,41.0,29.022,44.84,29.022,54.4
2023-03-18 21:12:00,12.0,10.0,16.0,33.838539,-84.200971,324.7178687,320.6,46.86,30.17,41.0,29.024,44.68,29.024,53.8
2023-03-18 21:13:00,14.0,16.0,19.0,33.838392,-84.200966,324.7267549,320.4,46.839999999999996,30.17,41.0,29.026,44.52,29.026,53.2
2023-03-18 21:14:00,13.0,11.0,17.0,33.831152,-84.197469,325.9121687,320.2,46.82,30.17,41.0,29.028000000000002,44.36,29.028000000000002,52.6
2023-03-18 21:15:00,10.0,10.0,17.0,33.831152,-84.197469,325.9121687,320.0,46.8,30.17,41.0,29.03,44.2,29.03,52.0
2023-03-18 21:16:00,8.0,8.0,17.0,33.831016,-84.197364,326.4717846,319.8,46.76,30.17,41.2,29.03,44.18,29.03,52.6
2023-03-18 21:17:00,6.0,6.0,14.0,33.830881,-84.197261,327.0086547,319.6,46.72,30.17,41.4,29.03,44.160000000000004,29.03,53.2
2023-03-18 21:18:00,20.0,16.0,22.0,33.830881,-84.197261,327.0086547,319.4,46.68,30.17,41.6,29.03,44.14,29.03,53.8
2023-03-18 21:19:00,18.0,13.0,19.0,33.830881,-84.197261,327.0086547,319.2,46.64,30.17,41.8,29.03,44.120000000000005,29.03,54.4
2023-03-18 21:20:00,17.0,12.0,21.0,33.826028,-84.195863,328.3151755,319.0,46.6,30.17,42.0,29.03,44.1,29.03,55.0
2023-03-18 21:21:00,10.0,10.0,18.0,33.822237,-84.187555,317.207,318.8,46.6,30.17,42.0,29.03,44.02,29.03,55.2
2023-03-18 21:22:00,9.0,11.0,15.0,33.814992,-84.179998,321.0068863,318.6,46.6,30.17,42.0,29.03,43.940000000000005,29.03,55.4
2023-03-18 21:23:00,9.0,8.0,16.0,33.812008,-84.172476,315.3252674,318.4,46.6,30.17,42.0,29.03,43.86,29.03,55.6
2023-03-18 21:24:00,13.0,13.0,19.0,33.811684,-84.171141,313.707384,318.2,46.6,30.17,42.0,29.03,43.78,29.03,55.8
2023-03-18 21:25:00,9.0,5.0,13.0,33.812582,-84.162045,296.8289018,318.0,46.6,30.17,42.0,29.03,43.7,29.03,56.0
2023-03-18 21:26:00,12.0,11.0,16.0,33.81247,-84.162,297.1685028,317.8,46.52,30.17,42.4,29.028000000000002,43.620000000000005,29.028000000000002,56.2
2023-03-18 21:27:00,10.0,8.0,24.0,33.812247,-84.162208,299.3049761,317.6,46.440000000000005,30.17,42.8,29.026,43.54,29.026,56.4
2023-03-18 21:28:00,8.0,13.0,22.0,33.812236,-84.162222,299.2928853,317.4,46.36,30.17,43.2,29.024,43.46,29.024,56.6
2023-03-18 21:29:00,15.0,11.0,16.0,33.813051,-84.167637,310.2207923,317.2,46.28,30.17,43.6,29.022,43.379999999999995,29.022,56.8
2023-03-18 21:30:00,10.0,11.0,23.0,33.810468,-84.181495,314.0390906,317.0,46.2,30.17,44.0,29.02,43.3,29.02,57.0
2023-03-18 21:31:00,11.0,10.0,19.0,33.80999,-84.182649,316.5549594,316.8,46.2,30.172,44.0,29.02,43.28,29.02,57.4
2023-03-18 21:32:00,14.0,13.0,23.0,33.806007,-84.187325,320.4021589,316.6,46.2,30.174,44.0,29.02,43.26,29.02,57.8
2023-03-18 21:33:00,9.0,2.0,6.0,33.802657,-84.193412,305.7369983,316.4,46.2,30.176000000000002,44.0,29.02,43.24,29.02,58.2
2023-03-18 21:34:00,11.0,14.0,19.0,33.80049,-84.200582,292.3059403,316.2,46.2,30.178,44.0,29.02,43.22,29.02,58.6
2023-03-18 21:35:00,11.0,10.0,19.0,33.800892,-84.210896,291.1780904,316.0,46.2,30.18,44.0,29.02,43.2,29.02,59.0
2023-03-18 21:36:00,8.0,7.0,18.0,33.800892,-84.210896,291.1780904,315.8,46.160000000000004,30.178,44.0,29.022,43.160000000000004,29.022,58.6
2023-03-18 21:37:00,14.0,12.0,21.0,33.800971,-84.211845,288.4517223,315.6,46.120000000000005,30.176000000000002,44.0,29.024,43.120000000000005,29.024,58.2
2023-03-18 21:38:00,10.0,9.0,13.0,33.801064,-84.211767,288.726981,315.4,46.08,30.174,44.0,29.026,43.08,29.026,57.8
2023-03-18 21:39:00,18.0,12.0,22.0,33.801113,-84.211693,288.9082011,315.2,46.04,30.172,44.0,29.028000000000002,43.04,29.028000000000002,57.4
2023-03-18 21:40:00,13.0,8.0,15.0,33.801126,-84.211681,289.7130556,315.0,46.0,30.17,44.0,29.03,43.0,29.03,57.0
2023-03-18 21:41:00,4.0,4.0,11.0,33.801255,-84.211682,289.2261452,314.8,45.98,30.17,44.2,29.03,42.92,29.03,57.4
2023-03-18 21:42:00,10.0,9.0,16.0,33.801252,-84.211681,289.5020864,314.6,45.96,30.17,44.4,29.03,42.84,29.03,57.8
2023-03-18 21:43:00,11.0,8.0,17.0,33.801249,-84.211684,289.5274082,314.4,45.94,30.17,44.6,29.03,42.76,29.03,58.2
2023-03-18 21:44:00,13.0,15.0,21.0,33.801327,-84.211692,289.5343432,314.2,45.92,30.17,44.8,29.03,42.68,29.03,58.6
2023-03-18 21:45:00,7.0,6.0,16.0,33.801328,-84.211665,289.8571002,314.0,45.9,30.17,45.0,29.03,42.6,29.03,59.0
2023-03-18 21:46:00,7.0,11.0,21.0,33.801328,-84.211665,289.8571002,313.8,45.9,30.172,45.2,29.032,42.54,29.032,59.0
2023-03-18 21:47:00,13.0,6.0,18.0,33.801509,-84.211842,289.8428738,313.6,45.9,30.174,45.4,29.034,42.48,29.034,59.0
2023-03-18 21:48:00,12.0,10.0,15.0,33.801509,-84.211842,289.8428738,313.4,45.9,30.176000000000002,45.6,29.036,42.42,29.036,59.0
2023-03-18 21:49:00,14.0,14.0,16.0,33.801472,-84.211907,289.6121267,313.2,45.9,30.178,45.8,29.038,42.36,29.038,59.0
2023-03-18 21:50:00,15.0,10.0,16.0,33.80142,-84.21194,289.3790538,313.0,45.9,30.18,46.0,29.04,42.3,29.04,59.0
2023-03-18 21:51:00,13.0,9.0,14.0,33.801409,-84.211925,289.3236087,312.8,45.86,30.18,46.0,29.04,42.26,29.04,58.8
2023-03-18 21:52:00,17.0,11.0,17.0,33.801423,-84.211903,289.2675001,312.6,45.82,30.18,46.0,29.04,42.22,29.04,58.6
2023-03-18 21:53:00,9.0,14.0,23.0,33.801307,-84.211882,289.1547596,312.4,45.78,30.18,46.0,29.04,42.18,29.04,58.4
2023-03-18 21:54:00,13.0,10.0,19.0,33.801268,-84.211893,289.0302918,312.2,45.74,30.18,46.0,29.04,42.14,29.04,58.2
2023-03-18 21:55:00,13.0,8.0,22.0,33.801252,-84.211897,288.9066234,312.0,45.7,30.18,46.0,29.04,42.1,29.04,58.0
2023-03-18 21:56:00,18.0,12.0,21.0,33.801221,-84.211902,288.9116353,311.8,45.7,30.178,46.0,29.04,42.02,29.04,58.6
2023-03-18 21:57:00,16.0,13.0,21.0,33.801204,-84.211901,288.6533939,311.6,45.7,30.176000000000002,46.0,29.04,41.940000000000005,29.04,59.2
2023-03-18 21:58:00,3.0,3.0,9.0,33.801198,-84.211901,287.181428,311.4,45.7,30.174,46.0,29.04,41.86,29.04,59.8
2023-03-18 21:59:00,3.0,4.0,13.0,33.801195,-84.211888,288.7013313,311.2,45.7,30.172,46.0,29.04,41.78,29.04,60.4
2023-03-18 22:00:00,13.0,9.0,25.0,33.799645,-84.218077,296.111773,311.0,45.7,30.17,46.0,29.04,41.7,29.04,61.0
2023-03-18 22:01:00,14.0,8.0,19.0,33.796797,-84.224526,296.0326033,310.8,45.7,30.17,46.0,29.04,41.7,29.04,61.0
2023-03-18 22:02:00,10.0,10.0,18.0,33.793718,-84.22735,283.642891,310.6,45.7,30.17,46.0,29.04,41.7,29.04,61.0
2023-03-18 22:03:00,8.0,8.0,16.0,33.786938,-84.233679,294.8168638,310.4,45.7,30.17,46.0,29.04,41.7,29.04,61.0
2023-03-18 22:04:00,18.0,10.0,16.0,33.786732,-84.233828,296.1687774,310.2,45.7,30.17,46.0,29.04,41.7,29.04,61.0
2023-03-18 22:05:00,5.0,9.0,14.0,33.778963,-84.239815,290.2189601,310.0,45.7,30.17,46.0,29.04,41.7,29.04,61.0
2023-03-18 22:06:00,8.0,6.0,15.0,33.773219,-84.248835,317.3190869,309.8,45.7,30.172,45.8,29.038,41.64,29.038,62.0
2023-03-18 22:07:00,14.0,16.0,25.0,33.773067,-84.248936,317.455379,309.6,45.7,30.174,45.6,29.036,41.58,29.036,63.0
2023-03-18 22:08:00,7.0,8.0,16.0,33.768945,-84.251571,324.6313157,309.4,45.7,30.176000000000002,45.4,29.034,41.52,29.034,64.0
2023-03-18 22:09:00,11.0,8.0,19.0,33.765087,-84.255289,313.9410983,309.2,45.7,30.178,45.2,29.032,41.46,29.032,65.0
2023-03-18 22:10:00,9.0,11.0,13.0,33.759384,-84.261798,298.7177802,309.0,45.7,30.18,45.0,29.03,41.4,29.03,66.0
2023-03-18 22:11:00,6.0,7.0,18.0,33.757126,-84.264384,301.0795938,308.8,45.7,30.18,45.4,29.032,41.4,29.032,66.0
2023-03-18 22:12:00,13.0,15.0,24.0,33.753864,-84.26948,307.9182657,308.6,45.7,30.18,45.8,29.034,41.4,29.034,66.0
2023-03-18 22:13:00,8.0,5.0,9.0,33.750209,-84.275496,308.6300186,308.4,45.7,30.18,46.2,29.036,41.4,29.036,66.0
2023-03-18 22:14:00,7.0,4.0,12.0,33.748414,-84.279824,285.1764367,308.2,45.7,30.18,46.6,29.038,41.4,29.038,66.0
2023-03-18 22:15:00,11.0,8.0,18.0,33.747122,-84.28847,316.3409813,308.0,45.7,30.18,47.0,29.04,41.4,29.04,66.0
2023-03-18 22:16:00,11.0,3.0,8.0,33.747149,-84.296178,307.2939489,307.8,45.7,30.18,46.6,29.04,41.42,29.04,65.6
2023-03-18 22:17:00,10.0,10.0,13.0,33.747259,-84.305261,307.51903,307.6,45.7,30.18,46.2,29.04,41.44,29.04,65.2
2023-03-18 22:18:00,9.0,13.0,11.0,33.747328,-84.309959,311.4616998,307.4,45.7,30.18,45.8,29.04,41.46,29.04,64.8
2023-03-18 22:19:00,6.0,4.0,12.0,33.747372,-84.319842,305.1344527,307.2,45.7,30.18,45.4,29.04,41.48,29.04,64.4
2023-03-18 22:20:00,10.0,5.0,13.0,33.747428,-84.326092,305.8468017,307.0,45.7,30.18,45.0,29.04,41.5,29.04,64.0
2023-03-18 22:21:00,10.0,12.0,19.0,33.74754,-84.335748,286.7675154,306.8,45.7,30.18,45.2,29.038,41.58,29.038,64.6
2023-03-18 22:22:00,5.0,8.0,15.0,33.747627,-84.345722,296.4410345,306.6,45.7,30.18,45.4,29.036,41.66,29.036,65.2
2023-03-18 22:23:00,4.0,5.0,9.0,33.747627,-84.345885,297.3993125,306.4,45.7,30.18,45.6,29.034,41.74,29.034,65.8
2023-03-18 22:24:00,9.0,11.0,15.0,33.747317,-84.350756,316.7431179,306.2,45.7,30.18,45.8,29.032,41.82,29.032,66.4
2023-03-18 22:25:00,15.0,12.0,16.0,33.746622,-84.358387,307.6435493,306.0,45.7,30.18,46.0,29.03,41.9,29.03,67.0
2023-03-18 22:26:00,9.0,6.0,10.0,33.746737,-84.366983,304.4542789,305.8,45.660000000000004,30.178,46.0,29.032,41.9,29.032,66.8
2023-03-18 22:27:00,10.0,6.0,14.0,33.746728,-84.367964,304.9376279,305.6,45.620000000000005,30.176000000000002,46.0,29.034,41.9,29.034,66.6
2023-03-18 22:28:00,11.0,11.0,16.0,33.746857,-84.375844,317.2719134,305.4,45.58,30.174,46.0,29.036,41.9,29.036,66.4
2023-03-18 22:29:00,4.0,4.0,10.0,33.747774,-84.376641,316.1411504,305.2,45.54,30.172,46.0,29.038,41.9,29.038,66.2
2023-03-18 22:30:00,8.0,9.0,12.0,33.751274,-84.377602,302.8695392,305.0,45.5,30.17,46.0,29.04,41.9,29.04,66.0
2023-03-18 22:31:00,8.0,4.0,12.0,33.75207,-84.378817,306.4814149,305.0,45.5,30.17,46.0,29.04,41.9,29.04,66.0
2023-03-18 22:32:00,13.0,12.0,17.0,33.75199,-84.378445,305.3069683,305.0,45.5,30.17,46.0,29.04,41.9,29.04,66.0
2023-03-18 22:33:00,9.0,5.0,16.0,33.751978,-84.378445,305.2059527,305.0,45.5,30.17,46.0,29.04,41.9,29.04,66.0
